"country","year","province","municipality","municipality_normalized","waste_generation_tpd","managed_waste_pct","unmanaged_waste_pct","leaked_to_environment_pct","rdf_status","wte_psel","composition_match","food_waste_share_pct","paper_cardboard_share_pct","plastic_share_pct","paper_plastic_share_pct","combustible_dry_share_pct","reported_component_sum_pct","municipality_feedstock_risk_score_0_100","municipality_feedstock_risk_level","risk_formula_note"
"Indonesia","2025","Sumatera Selatan","Kabupaten Ogan Komering Ulu Selatan","kabupaten ogan komering ulu selatan","169.03","0.55","0.45","0.45","","Tidak Ada","matched","48","16","11","27","46","100","64.35","Medium","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Selatan","Kabupaten Ogan Komering Ulu Timur","kabupaten ogan komering ulu timur","277.93","0.49","0.51","0.51","Dalam pembahasan kontrak","Tidak Ada","unmatched","","","","","","","51","Medium","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Selatan","Kabupaten Ogan Ilir","kabupaten ogan ilir","178.41","0","1","1","","Tidak Ada","unmatched","","","","","","","100","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Selatan","Kabupaten Empat Lawang","kabupaten empat lawang","134.71","0.01","0.99","0.73","","Tidak Ada","unmatched","","","","","","","91.57","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Selatan","Kabupaten Penukal Abab Lematang Ilir","kabupaten penukal abab lematang ilir","83.91","0.04","0.96","0.67","","Tidak Ada","unmatched","","","","","","","87.71","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Selatan","Kabupaten Musi Rawas Utara","kabupaten musi rawas utara","81.48","0.02","0.98","0.55","","Tidak Ada","unmatched","","","","","","","85.71","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Selatan","Kota Palembang","kota palembang","1260.96","0.21","0.79","0.02","Penjajakan","Dalam Proses Pembangunan","unmatched","","","","","","","57","Medium","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Selatan","Kota Prabumulih","kota prabumulih","101.66","0.22","0.78","0.06","","Tidak Ada","matched","42.88","9.02","39.72","48.74","50.31","100","49.3","Medium","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Selatan","Kota Pagar Alam","kota pagar alam","78.13","0.63","0.37","0.37","","Tidak Ada","matched","34.1","7.2","32.3","39.5","57","100","39.05","Low","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Selatan","Kota Lubuklinggau","kota lubuklinggau","161","0","1","0.13","","Tidak Ada","unmatched","","","","","","","75.14","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Utara","Kabupaten Nias","kabupaten nias","59.39","0.01","0.99","0.78","","Tidak Ada","matched","39.69","12.08","17.89","29.97","47.11","100","71.45","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Utara","Kabupaten Mandailing Natal","kabupaten mandailing natal","199.49","0","1","0.78","","Tidak Ada","unmatched","","","","","","","93.71","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Utara","Kabupaten Tapanuli Selatan","kabupaten tapanuli selatan","161.19","0","1","0.96","","Tidak Ada","unmatched","","","","","","","98.86","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Utara","Kabupaten Tapanuli Tengah","kabupaten tapanuli tengah","197.46","0","1","0.85","","Tidak Ada","unmatched","","","","","","","95.71","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Utara","Kabupaten Tapanuli Utara","kabupaten tapanuli utara","132.34","0","1","0.41","","Tidak Ada","unmatched","","","","","","","83.14","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Utara","Kabupaten Toba Samosir","kabupaten toba samosir","108.36","0","1","1","","Tidak Ada","unmatched","","","","","","","100","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Utara","Kabupaten Labuhan Batu","kabupaten labuhan batu","260.27","0.04","0.96","0.19","","Tidak Ada","unmatched","","","","","","","74","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Utara","Kabupaten Asahan","kabupaten asahan","406.86","0.06","0.94","0.7","","Tidak Ada","unmatched","","","","","","","87.14","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Utara","Kabupaten Simalungun","kabupaten simalungun","517.96","0","1","0.93","","Tidak Ada","matched","5.5","15.44","20.46","35.9","50.03","100","41.8","Low","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Utara","Kabupaten Dairi","kabupaten dairi","165.29","0.02","0.98","0.77","","Tidak Ada","unmatched","","","","","","","92","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Utara","Kabupaten Karo","kabupaten karo","277.21","0","1","0.27","","Tidak Ada","unmatched","","","","","","","79.14","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Utara","Kabupaten Deli Serdang","kabupaten deli serdang","1024.24","0.23","0.77","0.34","","Dalam Perencanaan","unmatched","","","","","","","64.71","Medium","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Utara","Kabupaten Langkat","kabupaten langkat","762.98","0","1","0.99","","Tidak Ada","unmatched","","","","","","","99.71","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Utara","Kabupaten Nias Selatan","kabupaten nias selatan","194.98","0.01","0.99","0.02","","Tidak Ada","unmatched","","","","","","","71.29","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Utara","Kabupaten Humbang Hasundutan","kabupaten humbang hasundutan","103.54","0.38","0.62","0.62","","Tidak Ada","matched","19","10","13","23","72.2","100","47.95","Medium","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Utara","Kabupaten Pakpak Bharat","kabupaten pakpak bharat","22.69","0.14","0.86","0.55","","Tidak Ada","matched","39.9","12.1","26","38.1","47.1","100","59.15","Medium","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Utara","Kabupaten Samosir","kabupaten samosir","57.23","0.87","0.13","0.13","","Tidak Ada","unmatched","","","","","","","13","Low","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Utara","Kabupaten Serdang Bedagai","kabupaten serdang bedagai","278.74","0","1","0.35","","Tidak Ada","unmatched","","","","","","","81.43","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Utara","Kabupaten Batu Bara","kabupaten batu bara","184.04","0","1","0.53","","Tidak Ada","unmatched","","","","","","","86.57","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Utara","Kabupaten Padang Lawas Utara","kabupaten padang lawas utara","84.18","0","1","1","","Tidak Ada","unmatched","","","","","","","100","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Utara","Kabupaten Padang Lawas","kabupaten padang lawas","192.69","0","1","1","","Tidak Ada","unmatched","","","","","","","100","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Utara","Kabupaten Labuhan Batu Selatan","kabupaten labuhan batu selatan","132.32","0.06","0.94","0.8","","Tidak Ada","unmatched","","","","","","","90","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Utara","Kabupaten Labuhan Batu Utara","kabupaten labuhan batu utara","159.72","0.03","0.97","0.77","","Tidak Ada","unmatched","","","","","","","91.29","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Utara","Kabupaten Nias Utara","kabupaten nias utara","62.98","0","1","0.92","","Tidak Ada","unmatched","","","","","","","97.71","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Utara","Kabupaten Nias Barat","kabupaten nias barat","39.46","0","1","1","","Tidak Ada","unmatched","","","","","","","100","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Utara","Kota Sibolga","kota sibolga","41.29","0.01","0.99","0.19","","Tidak Ada","unmatched","","","","","","","76.14","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Utara","Kota Tanjung Balai","kota tanjung balai","94.03","0.04","0.96","0.34","","Tidak Ada","matched","64.02","9.5","13.98","23.48","26.6","100","85.4","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Utara","Kota Pematang Siantar","kota pematang siantar","160.73","0.07","0.93","0.23","","Tidak Ada","unmatched","","","","","","","73","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Utara","Kota Tebing Tinggi","kota tebing tinggi","127.56","0.97","0.03","0.03","","Tidak Ada","unmatched","","","","","","","3","Low","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Utara","Kota Medan","kota medan","1740.4","0.71","0.29","0.29","","Dalam Perencanaan","matched","","","","0","0","0","58.58","Medium","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Utara","Kota Binjai","kota binjai","153.59","0.21","0.79","0.15","","Tidak Ada","unmatched","","","","","","","60.71","Medium","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Utara","Kota Padangsidimpuan","kota padangsidimpuan","165.35","0.16","0.84","0","","Tidak Ada","unmatched","","","","","","","60","Medium","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Utara","Kota Gunungsitoli","kota gunungsitoli","96.75","0","1","0.1","","Tidak Ada","unmatched","","","","","","","74.29","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
